order_item_id,order_id,product_id,quantity,unit_price,discount_pct,line_total
2350,1103,152,1,66.12,0,66.12
2351,1103,71,2,16.86,0,33.72
2352,1104,135,2,105.74,0,211.48
2353,1104,57,1,91.71,0.2,73.37
2354,1104,142,1,31.27,0.1,28.14
2355,1105,157,2,65.63,0,131.26
2356,1106,111,1,282.79,0,282.79
2357,1106,1,1,134.64,0,134.64
2358,1107,139,2,70.5,0.1,126.9
2359,1107,83,2,23.95,0,47.9
2360,1108,131,3,62.23,0.15,158.69
2361,1108,152,1,66.12,0,66.12
2362,1109,160,3,40.26,0,120.78
2363,1110,54,1,92.65,0.1,83.39
2364,1110,64,1,113.76,0.1,102.38
2365,1110,99,1,79.98,0.15,67.98
2366,1111,43,3,75.67,0.1,204.31
2367,1112,96,1,51.37,0.1,46.23
2368,1113,73,2,43.45,0,86.9
2369,1114,91,2,50.62,0,101.24
2370,1115,111,1,282.79,0,282.79
2371,1115,119,1,213.48,0.1,192.13
2372,1116,91,1,50.62,0.2,40.5
2373,1116,145,1,84.99,0,84.99
2374,1117,78,2,77.23,0.15,131.29
2375,1117,71,1,16.86,0.1,15.17
2376,1117,40,1,53.97,0,53.97
2377,1118,34,1,164.11,0,164.11
2378,1119,154,1,83.05,0,83.05
2379,1120,121,2,374.5,0,749.0
2380,1120,106,1,187.33,0.15,159.23
2381,1120,18,1,268.84,0,268.84
2382,1121,72,1,196.03,0.1,176.43
2383,1121,25,1,292.94,0,292.94
2384,1121,125,1,226.52,0,226.52
2385,1122,54,1,92.65,0.15,78.75
2386,1123,125,1,226.52,0,226.52
2387,1123,152,1,66.12,0.15,56.2
2388,1124,121,2,374.5,0,749.0
2389,1124,54,1,92.65,0,92.65
2390,1125,71,2,16.86,0.1,30.35
2391,1126,112,2,329.53,0,659.06
2392,1126,140,1,66.53,0.1,59.88
2393,1127,113,2,274.17,0,548.34
2394,1128,135,1,105.74,0,105.74
2395,1128,29,1,122.84,0,122.84
2396,1129,123,1,92.73,0,92.73
2397,1129,60,2,294.14,0,588.28
2398,1130,152,1,66.12,0,66.12
2399,1130,129,1,36.16,0.15,30.74
2400,1130,152,1,66.12,0,66.12
2401,1131,54,2,92.65,0.1,166.77
2402,1131,132,3,101.25,0,303.75
2403,1132,157,1,65.63,0,65.63
2404,1133,121,1,374.5,0.2,299.6
2405,1133,56,1,48.94,0,48.94
2406,1134,75,1,185.8,0,185.8
2407,1135,94,1,59.56,0,59.56
2408,1135,94,2,59.56,0.1,107.21
2409,1136,85,2,74.75,0.2,119.6
2410,1136,153,1,99.2,0,99.2
2411,1137,96,1,51.37,0,51.37
2412,1137,21,1,274.21,0,274.21
2413,1138,108,1,97.45,0,97.45
2414,1139,107,1,335.62,0,335.62
2415,1140,152,1,66.12,0,66.12
2416,1140,91,1,50.62,0.15,43.03
2417,1141,119,2,213.48,0,426.96
2418,1141,54,1,92.65,0,92.65
2419,1142,62,1,117.07,0,117.07
2420,1142,54,1,92.65,0,92.65
2421,1142,54,1,92.65,0,92.65
2422,1143,67,1,62.01,0,62.01
2423,1143,47,1,173.41,0,173.41
2424,1144,91,1,50.62,0,50.62
2425,1145,97,3,23.97,0,71.91
2426,1146,68,1,204.27,0,204.27
2427,1147,124,2,13.96,0.1,25.13
2428,1148,64,3,113.76,0,341.28
2429,1149,33,2,49.0,0,98.0
2430,1150,53,1,86.91,0.15,73.87
2431,1150,91,1,50.62,0,50.62
2432,1151,108,2,97.45,0,194.9
2433,1151,16,1,232.17,0,232.17
2434,1151,84,1,13.12,0,13.12
2435,1151,79,1,40.31,0,40.31
2436,1151,54,1,92.65,0.15,78.75
2437,1152,107,1,335.62,0.1,302.06
2438,1152,123,1,92.73,0,92.73
2439,1153,64,2,113.76,0,227.52
2440,1153,101,3,68.79,0.15,175.41
2441,1154,39,1,43.96,0,43.96
2442,1154,50,1,55.81,0,55.81
2443,1155,113,2,274.17,0,548.34
2444,1156,107,2,335.62,0,671.24
2445,1156,106,1,187.33,0,187.33
2446,1157,88,1,39.57,0.2,31.66
2447,1158,150,1,44.1,0.2,35.28
2448,1158,144,1,11.66,0,11.66
2449,1159,40,1,53.97,0,53.97
2450,1160,116,1,217.77,0,217.77
2451,1160,79,2,40.31,0,80.62
2452,1160,8,2,255.14,0,510.28
2453,1160,34,2,164.11,0,328.22
2454,1160,97,1,23.97,0,23.97
2455,1161,154,1,83.05,0.15,70.59
2456,1161,125,1,226.52,0,226.52
2457,1162,143,1,69.82,0,69.82
2458,1162,113,1,274.17,0,274.17
2459,1163,94,2,59.56,0,119.12
2460,1163,54,1,92.65,0,92.65
2461,1164,19,1,229.68,0,229.68
2462,1165,137,1,15.32,0,15.32
2463,1166,64,1,113.76,0,113.76
2464,1166,33,1,49.0,0,49.0
2465,1167,75,1,185.8,0,185.8
2466,1167,13,1,132.43,0.15,112.57
2467,1168,9,1,98.65,0.2,78.92
2468,1168,94,2,59.56,0.2,95.3
2469,1169,110,1,59.23,0,59.23
2470,1169,40,2,53.97,0,107.94
2471,1170,139,1,70.5,0,70.5
2472,1171,12,1,291.22,0,291.22
2473,1171,70,1,67.88,0,67.88
2474,1172,119,2,213.48,0,426.96
2475,1173,137,1,15.32,0,15.32
2476,1174,11,1,176.03,0,176.03
2477,1175,119,1,213.48,0.1,192.13
2478,1175,1,1,134.64,0,134.64
2479,1176,120,1,179.87,0,179.87
2480,1177,2,1,198.54,0.1,178.69
2481,1177,156,1,17.86,0.1,16.07
2482,1177,54,1,92.65,0,92.65
2483,1178,91,1,50.62,0.1,45.56
2484,1178,74,1,41.44,0,41.44
2485,1179,80,3,41.32,0.1,111.56
2486,1179,117,1,173.82,0.1,156.44
2487,1180,113,1,274.17,0,274.17
2488,1181,97,2,23.97,0.1,43.15
2489,1182,150,2,44.1,0.2,70.56
2490,1182,139,1,70.5,0,70.5
2491,1183,58,1,151.67,0,151.67
2492,1184,33,2,49.0,0,98.0
2493,1185,31,2,121.18,0,242.36
2494,1186,68,2,204.27,0,408.54
2495,1187,68,1,204.27,0.1,183.84
2496,1187,1,1,134.64,0,134.64
2497,1187,102,1,116.44,0,116.44
2498,1188,6,2,180.27,0.1,324.49
2499,1189,81,1,52.03,0,52.03
2500,1189,11,1,176.03,0,176.03
2501,1190,156,1,17.86,0.2,14.29
2502,1190,71,1,16.86,0,16.86
2503,1191,139,2,70.5,0,141.0
2504,1192,114,1,240.92,0,240.92
2505,1192,91,1,50.62,0,50.62
2506,1192,117,1,173.82,0,173.82
2507,1192,72,1,196.03,0,196.03
2508,1193,88,1,39.57,0.1,35.61
2509,1194,60,2,294.14,0,588.28
2510,1194,159,2,57.51,0,115.02
2511,1195,119,1,213.48,0,213.48
2512,1195,38,1,79.64,0,79.64
2513,1196,27,1,21.73,0,21.73
2514,1196,20,1,84.59,0,84.59
2515,1196,64,1,113.76,0,113.76
2516,1197,61,1,12.8,0.1,11.52
2517,1198,111,1,282.79,0,282.79
2518,1199,31,1,121.18,0,121.18
2519,1199,39,1,43.96,0,43.96
2520,1200,125,1,226.52,0.15,192.54
2521,1200,33,1,49.0,0,49.0
2522,1200,43,1,75.67,0,75.67
2523,1200,70,2,67.88,0,135.76
2524,1200,72,2,196.03,0,392.06
2525,1201,114,1,240.92,0,240.92
2526,1201,121,1,374.5,0.15,318.32
2527,1202,49,2,111.88,0,223.76
2528,1203,144,1,11.66,0,11.66
2529,1203,72,1,196.03,0.1,176.43
2530,1204,160,1,40.26,0,40.26
2531,1204,39,1,43.96,0,43.96
2532,1205,119,1,213.48,0.15,181.46
2533,1206,3,1,101.49,0,101.49
2534,1206,33,1,49.0,0,49.0
2535,1206,78,2,77.23,0,154.46
2536,1207,101,2,68.79,0,137.58
2537,1207,64,1,113.76,0.2,91.01
2538,1208,157,1,65.63,0,65.63
2539,1209,8,1,255.14,0,255.14
2540,1209,39,2,43.96,0.1,79.13
2541,1209,72,1,196.03,0.15,166.63
2542,1210,54,1,92.65,0,92.65
2543,1210,160,1,40.26,0.1,36.23
2544,1210,1,1,134.64,0,134.64
2545,1210,38,1,79.64,0,79.64
2546,1211,61,1,12.8,0.2,10.24
2547,1212,11,2,176.03,0,352.06
2548,1212,11,3,176.03,0,528.09
2549,1212,123,1,92.73,0.1,83.46
2550,1213,119,1,213.48,0,213.48
2551,1214,84,2,13.12,0,26.24
2552,1215,54,1,92.65,0,92.65
2553,1215,30,1,168.06,0.2,134.45
2554,1215,43,1,75.67,0.15,64.32
2555,1215,40,1,53.97,0,53.97
2556,1215,61,2,12.8,0,25.6
2557,1216,75,1,185.8,0,185.8
2558,1217,19,1,229.68,0,229.68
2559,1218,97,1,23.97,0,23.97
2560,1218,83,2,23.95,0,47.9
2561,1219,30,2,168.06,0,336.12
2562,1220,7,1,33.9,0,33.9
2563,1220,71,1,16.86,0,16.86
2564,1220,142,1,31.27,0,31.27
2565,1221,88,1,39.57,0.15,33.63
2566,1222,54,3,92.65,0,277.95
2567,1222,97,1,23.97,0.2,19.18
2568,1222,24,3,346.45,0,1039.35
2569,1222,64,1,113.76,0,113.76
2570,1223,54,1,92.65,0,92.65
2571,1224,113,1,274.17,0,274.17
2572,1225,152,1,66.12,0,66.12
2573,1226,49,2,111.88,0.1,201.38
2574,1227,98,1,11.23,0,11.23
2575,1227,115,1,276.86,0,276.86
2576,1227,103,1,74.37,0.15,63.21
2577,1228,82,1,54.72,0.1,49.25
2578,1228,138,2,24.71,0,49.42
2579,1228,17,1,75.74,0,75.74
2580,1228,71,1,16.86,0.1,15.17
2581,1229,97,1,23.97,0.1,21.57
2582,1229,138,2,24.71,0,49.42
2583,1229,156,1,17.86,0,17.86
2584,1230,160,1,40.26,0.1,36.23
2585,1231,39,1,43.96,0,43.96
2586,1232,61,1,12.8,0,12.8
2587,1233,5,1,135.87,0,135.87
2588,1233,142,1,31.27,0.15,26.58
2589,1234,85,1,74.75,0,74.75
2590,1235,39,1,43.96,0,43.96
2591,1235,18,1,268.84,0.1,241.96
2592,1236,77,1,42.23,0,42.23
2593,1237,54,1,92.65,0,92.65
2594,1238,2,1,198.54,0,198.54
2595,1238,54,2,92.65,0,185.3
2596,1239,60,1,294.14,0,294.14
2597,1240,97,1,23.97,0,23.97
2598,1240,56,1,48.94,0.15,41.6
2599,1240,22,1,399.88,0.15,339.9
2600,1241,46,2,64.69,0.15,109.97
2601,1242,136,1,116.14,0,116.14
2602,1243,47,1,173.41,0.15,147.4
2603,1244,154,1,83.05,0,83.05
2604,1244,160,2,40.26,0,80.52
2605,1244,40,1,53.97,0,53.97
2606,1244,153,2,99.2,0.15,168.64
2607,1245,108,1,97.45,0.1,87.7
2608,1245,118,1,357.71,0,357.71
2609,1245,136,1,116.14,0.15,98.72
2610,1245,54,1,92.65,0.1,83.39
2611,1246,135,1,105.74,0.2,84.59
2612,1247,158,1,14.07,0.1,12.66
2613,1247,12,2,291.22,0,582.44
2614,1248,87,1,40.81,0,40.81
2615,1248,84,3,13.12,0.1,35.42
2616,1248,5,1,135.87,0.15,115.49
2617,1249,6,1,180.27,0.2,144.22
2618,1249,19,1,229.68,0,229.68
2619,1249,10,1,116.26,0,116.26
2620,1250,97,1,23.97,0.15,20.37
2621,1251,101,1,68.79,0,68.79
2622,1252,56,2,48.94,0.1,88.09
2623,1253,30,1,168.06,0,168.06
2624,1254,33,2,49.0,0.2,78.4
2625,1254,109,1,22.1,0,22.1
2626,1254,108,1,97.45,0.1,87.7
2627,1254,96,1,51.37,0,51.37
2628,1254,56,2,48.94,0.15,83.2
2629,1255,136,1,116.14,0.1,104.53
2630,1255,72,2,196.03,0.15,333.25
2631,1256,42,1,80.28,0,80.28
2632,1257,9,1,98.65,0,98.65
2633,1257,84,1,13.12,0,13.12
2634,1257,44,1,83.07,0.15,70.61
2635,1258,114,1,240.92,0.15,204.78
2636,1258,54,1,92.65,0.2,74.12
2637,1259,50,1,55.81,0.15,47.44
2638,1259,101,2,68.79,0,137.58
2639,1260,101,1,68.79,0,68.79
2640,1260,47,1,173.41,0,173.41
2641,1260,61,1,12.8,0,12.8
2642,1260,33,1,49.0,0,49.0
2643,1260,57,2,91.71,0,183.42
2644,1261,74,1,41.44,0.1,37.3
2645,1262,55,1,295.32,0,295.32
2646,1262,54,1,92.65,0.1,83.39
2647,1263,108,1,97.45,0,97.45
2648,1263,72,3,196.03,0,588.09
2649,1263,111,2,282.79,0,565.58
2650,1264,8,2,255.14,0,510.28
2651,1265,80,3,41.32,0.1,111.56
2652,1265,157,1,65.63,0,65.63
2653,1266,152,1,66.12,0.15,56.2
2654,1267,18,3,268.84,0,806.52
2655,1267,64,1,113.76,0.1,102.38
2656,1268,91,1,50.62,0.1,45.56
2657,1268,64,3,113.76,0,341.28
2658,1269,54,1,92.65,0.1,83.39
2659,1270,97,2,23.97,0,47.94
2660,1270,127,3,268.94,0,806.82
2661,1270,13,1,132.43,0,132.43
2662,1270,42,1,80.28,0.15,68.24
2663,1271,54,2,92.65,0,185.3
2664,1271,5,2,135.87,0,271.74
2665,1272,111,1,282.79,0,282.79
2666,1272,129,1,36.16,0.1,32.54
2667,1272,22,1,399.88,0,399.88
2668,1272,123,1,92.73,0.1,83.46
2669,1273,126,3,319.24,0,957.72
2670,1273,74,1,41.44,0,41.44
2671,1273,7,1,33.9,0,33.9
2672,1273,128,1,398.69,0,398.69
2673,1274,6,1,180.27,0,180.27
2674,1274,33,1,49.0,0,49.0
2675,1274,61,1,12.8,0.15,10.88
2676,1274,78,1,77.23,0.2,61.78
2677,1275,68,2,204.27,0.1,367.69
2678,1275,159,1,57.51,0,57.51
2679,1275,49,1,111.88,0,111.88
2680,1276,119,1,213.48,0,213.48
2681,1277,54,2,92.65,0,185.3
2682,1278,34,1,164.11,0,164.11
2683,1278,87,1,40.81,0,40.81
2684,1279,125,1,226.52,0,226.52
2685,1280,116,1,217.77,0,217.77
2686,1280,99,2,79.98,0,159.96
2687,1280,140,1,66.53,0,66.53
2688,1280,37,1,83.16,0,83.16
2689,1281,130,1,68.02,0.1,61.22
2690,1281,146,1,20.85,0,20.85
2691,1281,56,1,48.94,0.15,41.6
2692,1282,65,2,172.37,0,344.74
2693,1283,61,1,12.8,0.1,11.52
2694,1283,89,2,41.71,0,83.42
2695,1283,31,1,121.18,0.1,109.06
2696,1283,118,2,357.71,0,715.42
2697,1284,5,2,135.87,0,271.74
2698,1285,40,1,53.97,0,53.97
2699,1286,33,1,49.0,0,49.0
2700,1286,100,1,69.29,0,69.29
2701,1286,51,1,33.99,0.15,28.89
2702,1287,43,1,75.67,0,75.67
2703,1287,60,1,294.14,0,294.14
2704,1287,102,1,116.44,0,116.44
2705,1288,92,2,74.46,0,148.92
2706,1288,34,2,164.11,0,328.22
2707,1289,125,1,226.52,0.1,203.87
2708,1290,71,1,16.86,0,16.86
2709,1291,33,1,49.0,0,49.0
2710,1291,114,1,240.92,0,240.92
2711,1292,72,2,196.03,0,392.06
2712,1293,89,1,41.71,0,41.71
2713,1294,56,2,48.94,0.15,83.2
2714,1295,54,1,92.65,0,92.65
2715,1295,41,1,179.88,0.1,161.89
2716,1296,32,1,49.75,0.1,44.77
2717,1296,70,1,67.88,0,67.88
2718,1296,155,3,82.21,0,246.63
2719,1297,16,1,232.17,0.2,185.74
2720,1297,39,1,43.96,0.2,35.17
2721,1297,99,1,79.98,0.1,71.98
2722,1298,17,1,75.74,0,75.74
2723,1298,145,1,84.99,0,84.99
2724,1298,76,1,65.54,0,65.54
2725,1298,27,1,21.73,0.1,19.56
2726,1299,74,1,41.44,0,41.44
2727,1299,136,1,116.14,0,116.14
2728,1299,145,2,84.99,0.15,144.48
2729,1300,34,2,164.11,0,328.22
2730,1300,111,1,282.79,0,282.79
2731,1300,107,1,335.62,0,335.62
2732,1300,160,1,40.26,0,40.26
2733,1300,97,1,23.97,0,23.97
2734,1301,94,2,59.56,0,119.12
2735,1302,64,1,113.76,0,113.76
2736,1303,99,1,79.98,0,79.98
2737,1303,113,2,274.17,0,548.34
2738,1303,152,1,66.12,0,66.12
2739,1304,1,2,134.64,0,269.28
2740,1304,97,1,23.97,0.2,19.18
2741,1305,70,1,67.88,0,67.88
2742,1306,54,1,92.65,0,92.65
2743,1306,160,1,40.26,0,40.26
2744,1307,98,1,11.23,0,11.23
2745,1308,119,1,213.48,0,213.48
2746,1309,109,1,22.1,0,22.1
2747,1309,110,1,59.23,0.15,50.35
2748,1309,145,1,84.99,0,84.99
2749,1309,33,1,49.0,0,49.0
2750,1310,60,1,294.14,0,294.14
2751,1310,52,1,190.14,0,190.14
2752,1310,8,1,255.14,0.1,229.63
2753,1311,54,1,92.65,0,92.65
2754,1312,72,1,196.03,0,196.03
2755,1312,34,1,164.11,0,164.11
2756,1312,66,1,279.67,0,279.67
2757,1312,152,1,66.12,0,66.12
2758,1313,53,1,86.91,0.2,69.53
2759,1313,108,2,97.45,0,194.9
2760,1314,9,1,98.65,0,98.65
2761,1315,38,1,79.64,0.1,71.68
2762,1315,67,2,62.01,0.1,111.62
2763,1315,111,2,282.79,0,565.58
2764,1316,57,2,91.71,0.2,146.74
2765,1317,72,2,196.03,0,392.06
2766,1317,83,1,23.95,0.1,21.55
2767,1317,93,1,19.37,0.1,17.43
2768,1318,114,2,240.92,0.15,409.56
2769,1318,1,2,134.64,0,269.28
2770,1319,145,1,84.99,0.1,76.49
2771,1320,31,1,121.18,0.15,103.0
2772,1320,84,1,13.12,0.15,11.15
2773,1321,129,1,36.16,0,36.16
2774,1321,6,1,180.27,0.15,153.23
2775,1321,81,1,52.03,0,52.03
2776,1322,54,1,92.65,0.1,83.39
2777,1323,61,1,12.8,0,12.8
2778,1324,18,1,268.84,0,268.84
2779,1325,157,2,65.63,0,131.26
2780,1326,141,1,71.69,0.1,64.52
2781,1326,99,1,79.98,0,79.98
2782,1327,18,1,268.84,0,268.84
2783,1327,34,2,164.11,0.1,295.4
2784,1328,91,1,50.62,0,50.62
2785,1329,113,2,274.17,0,548.34
2786,1330,78,1,77.23,0,77.23
2787,1330,57,1,91.71,0,91.71
2788,1330,131,1,62.23,0,62.23
2789,1330,53,1,86.91,0,86.91
2790,1331,103,1,74.37,0.1,66.93
2791,1332,152,1,66.12,0.15,56.2
2792,1332,129,1,36.16,0,36.16
2793,1332,113,1,274.17,0,274.17
2794,1333,94,2,59.56,0.15,101.25
2795,1333,54,1,92.65,0,92.65
2796,1334,95,3,42.95,0,128.85
2797,1334,82,1,54.72,0,54.72
2798,1335,111,1,282.79,0,282.79
2799,1335,64,1,113.76,0.1,102.38
2800,1336,15,2,152.22,0,304.44
2801,1337,52,3,190.14,0.1,513.38
2802,1337,12,1,291.22,0.1,262.1
2803,1337,20,2,84.59,0,169.18
2804,1337,111,1,282.79,0.15,240.37
2805,1338,54,1,92.65,0,92.65
2806,1338,85,1,74.75,0,74.75
2807,1339,54,2,92.65,0.2,148.24
2808,1339,112,2,329.53,0,659.06
2809,1339,85,1,74.75,0.1,67.28
2810,1339,54,1,92.65,0,92.65
2811,1340,158,3,14.07,0.1,37.99
2812,1340,49,1,111.88,0.1,100.69
2813,1341,54,1,92.65,0.1,83.39
2814,1341,109,3,22.1,0.1,59.67
2815,1341,145,2,84.99,0,169.98
2816,1341,111,1,282.79,0,282.79
2817,1342,61,2,12.8,0,25.6
2818,1342,142,1,31.27,0.15,26.58
2819,1343,142,1,31.27,0,31.27
2820,1343,11,2,176.03,0.1,316.85
2821,1343,128,2,398.69,0,797.38
2822,1344,118,3,357.71,0,1073.13
2823,1344,138,1,24.71,0,24.71
2824,1344,132,2,101.25,0.1,182.25
2825,1344,39,1,43.96,0,43.96
2826,1345,131,2,62.23,0.1,112.01
2827,1346,47,1,173.41,0,173.41
2828,1346,42,1,80.28,0,80.28
2829,1347,88,3,39.57,0,118.71
2830,1348,108,2,97.45,0,194.9
2831,1349,11,1,176.03,0.1,158.43
2832,1349,54,1,92.65,0,92.65
2833,1349,3,1,101.49,0,101.49
2834,1349,153,2,99.2,0,198.4
2835,1350,19,1,229.68,0,229.68
2836,1350,145,1,84.99,0,84.99
2837,1350,2,1,198.54,0,198.54
2838,1351,43,1,75.67,0,75.67
2839,1351,68,1,204.27,0,204.27
2840,1352,150,1,44.1,0.15,37.48
2841,1353,110,1,59.23,0.1,53.31
2842,1354,155,1,82.21,0.15,69.88
2843,1354,54,2,92.65,0,185.3
2844,1354,152,1,66.12,0,66.12
2845,1355,143,1,69.82,0,69.82
2846,1355,128,2,398.69,0,797.38
2847,1356,27,1,21.73,0,21.73
2848,1356,97,1,23.97,0,23.97
2849,1357,64,1,113.76,0.15,96.7
2850,1357,108,1,97.45,0,97.45
2851,1357,159,1,57.51,0,57.51
2852,1358,50,2,55.81,0.1,100.46
2853,1359,34,2,164.11,0.15,278.99
2854,1360,142,1,31.27,0.1,28.14
2855,1361,84,1,13.12,0,13.12
2856,1361,141,1,71.69,0,71.69
2857,1361,71,1,16.86,0,16.86
2858,1362,13,1,132.43,0,132.43
2859,1363,76,1,65.54,0,65.54
2860,1363,71,1,16.86,0,16.86
2861,1364,39,1,43.96,0,43.96
2862,1365,137,2,15.32,0.1,27.58
2863,1365,86,1,8.05,0.1,7.25
2864,1366,84,3,13.12,0,39.36
2865,1366,26,1,66.46,0,66.46
2866,1366,114,2,240.92,0,481.84
2867,1367,150,2,44.1,0.15,74.97
2868,1368,101,1,68.79,0,68.79
2869,1368,19,2,229.68,0,459.36
2870,1369,113,1,274.17,0,274.17
2871,1370,54,1,92.65,0,92.65
2872,1370,13,1,132.43,0,132.43
2873,1370,98,1,11.23,0,11.23
2874,1370,75,1,185.8,0,185.8
2875,1371,97,1,23.97,0,23.97
2876,1371,35,1,124.39,0,124.39
2877,1372,53,1,86.91,0,86.91
2878,1373,88,3,39.57,0,118.71
2879,1373,42,1,80.28,0,80.28
2880,1374,54,3,92.65,0,277.95
2881,1374,61,1,12.8,0,12.8
2882,1375,101,1,68.79,0.1,61.91
2883,1375,41,1,179.88,0,179.88
2884,1375,63,1,115.75,0.1,104.17
2885,1375,34,1,164.11,0,164.11
2886,1375,109,2,22.1,0,44.2
2887,1376,128,1,398.69,0,398.69
2888,1376,78,2,77.23,0,154.46
2889,1377,54,1,92.65,0,92.65
2890,1377,38,1,79.64,0.15,67.69
2891,1377,121,1,374.5,0,374.5
2892,1378,118,1,357.71,0,357.71
2893,1378,19,1,229.68,0,229.68
2894,1379,75,3,185.8,0,557.4
2895,1379,158,1,14.07,0.15,11.96
2896,1380,125,1,226.52,0,226.52
2897,1381,47,1,173.41,0,173.41
2898,1381,24,1,346.45,0.1,311.81
2899,1382,132,2,101.25,0,202.5
2900,1383,89,2,41.71,0,83.42
2901,1383,1,1,134.64,0,134.64
2902,1383,121,1,374.5,0,374.5
2903,1383,140,1,66.53,0,66.53
2904,1383,34,1,164.11,0,164.11
2905,1384,119,1,213.48,0,213.48
2906,1385,10,1,116.26,0,116.26
2907,1386,136,1,116.14,0,116.14
2908,1387,111,1,282.79,0,282.79
2909,1388,135,1,105.74,0,105.74
2910,1388,141,1,71.69,0.2,57.35
2911,1388,129,2,36.16,0,72.32
2912,1388,38,2,79.64,0,159.28
2913,1389,98,1,11.23,0.2,8.98
2914,1390,145,1,84.99,0,84.99
2915,1390,135,2,105.74,0,211.48
2916,1390,11,1,176.03,0,176.03
2917,1390,99,1,79.98,0,79.98
2918,1390,106,1,187.33,0,187.33
2919,1391,97,1,23.97,0,23.97
2920,1392,113,1,274.17,0,274.17
2921,1393,74,1,41.44,0,41.44
2922,1394,142,1,31.27,0,31.27
2923,1395,126,3,319.24,0,957.72
2924,1396,1,2,134.64,0,269.28
2925,1396,54,1,92.65,0,92.65
2926,1396,54,1,92.65,0,92.65
2927,1396,84,1,13.12,0,13.12
2928,1396,140,2,66.53,0.15,113.1
2929,1397,56,1,48.94,0,48.94
2930,1397,40,1,53.97,0,53.97
2931,1398,82,1,54.72,0.15,46.51
2932,1398,35,1,124.39,0,124.39
2933,1399,105,1,348.07,0,348.07
2934,1400,152,1,66.12,0,66.12
2935,1401,159,1,57.51,0,57.51
2936,1401,48,1,156.79,0,156.79
2937,1402,20,1,84.59,0.1,76.13
2938,1403,7,2,33.9,0,67.8
2939,1404,16,1,232.17,0.1,208.95
2940,1405,56,2,48.94,0,97.88
2941,1406,35,2,124.39,0.1,223.9
2942,1406,153,1,99.2,0,99.2
2943,1407,159,1,57.51,0,57.51
2944,1408,68,1,204.27,0,204.27
2945,1408,145,1,84.99,0,84.99
2946,1409,54,2,92.65,0.15,157.5
2947,1409,17,1,75.74,0.1,68.17
2948,1410,111,1,282.79,0,282.79
2949,1411,54,1,92.65,0,92.65
2950,1411,39,1,43.96,0,43.96
2951,1412,121,1,374.5,0,374.5
2952,1412,56,1,48.94,0,48.94
2953,1413,111,1,282.79,0.15,240.37
2954,1413,143,1,69.82,0.1,62.84
2955,1413,99,1,79.98,0,79.98
2956,1414,87,1,40.81,0,40.81
2957,1415,47,1,173.41,0.1,156.07
2958,1416,75,1,185.8,0,185.8
2959,1416,54,1,92.65,0,92.65
2960,1416,158,2,14.07,0,28.14
2961,1416,44,1,83.07,0,83.07
2962,1416,47,1,173.41,0,173.41
2963,1417,54,1,92.65,0,92.65
2964,1417,157,2,65.63,0,131.26
2965,1418,54,1,92.65,0.1,83.39
2966,1418,53,1,86.91,0.15,73.87
2967,1419,25,1,292.94,0.15,249.0
2968,1420,101,1,68.79,0.1,61.91
2969,1421,119,1,213.48,0,213.48
2970,1421,60,1,294.14,0.15,250.02
2971,1421,83,1,23.95,0,23.95
2972,1421,144,1,11.66,0.15,9.91
2973,1422,51,1,33.99,0,33.99
2974,1422,114,1,240.92,0,240.92
2975,1423,1,1,134.64,0.1,121.18
2976,1424,38,1,79.64,0.15,67.69
2977,1424,110,1,59.23,0,59.23
2978,1424,47,1,173.41,0,173.41
2979,1424,54,1,92.65,0,92.65
2980,1425,77,1,42.23,0.1,38.01
2981,1426,129,1,36.16,0,36.16
2982,1427,28,2,93.65,0,187.3
2983,1427,6,1,180.27,0.1,162.24
2984,1428,137,1,15.32,0.15,13.02
2985,1429,65,2,172.37,0,344.74
2986,1430,54,1,92.65,0.15,78.75
2987,1430,33,2,49.0,0,98.0
2988,1430,160,3,40.26,0,120.78
2989,1430,18,2,268.84,0,537.68
2990,1431,101,1,68.79,0.1,61.91
2991,1431,27,1,21.73,0,21.73
2992,1431,37,1,83.16,0,83.16
2993,1431,90,1,52.82,0,52.82
2994,1431,142,1,31.27,0,31.27
2995,1432,15,1,152.22,0,152.22
2996,1433,44,1,83.07,0.1,74.76
2997,1433,78,2,77.23,0,154.46
2998,1434,135,1,105.74,0,105.74
2999,1434,117,1,173.82,0,173.82
3000,1434,112,1,329.53,0.15,280.1
3001,1435,54,1,92.65,0,92.65
3002,1436,54,1,92.65,0,92.65
3003,1437,136,1,116.14,0.2,92.91
3004,1438,87,3,40.81,0,122.43
3005,1438,119,1,213.48,0,213.48
3006,1438,100,1,69.29,0,69.29
3007,1438,98,1,11.23,0.15,9.55
3008,1439,19,1,229.68,0,229.68
3009,1439,19,1,229.68,0.1,206.71
3010,1439,54,1,92.65,0,92.65
3011,1440,97,1,23.97,0,23.97
3012,1440,47,2,173.41,0.1,312.14
3013,1440,62,2,117.07,0,234.14
3014,1440,48,2,156.79,0.1,282.22
3015,1440,34,1,164.11,0,164.11
3016,1441,50,2,55.81,0,111.62
3017,1441,128,1,398.69,0,398.69
3018,1441,125,1,226.52,0.1,203.87
3019,1441,56,1,48.94,0,48.94
3020,1442,54,1,92.65,0,92.65
3021,1442,37,2,83.16,0.15,141.37
3022,1443,35,2,124.39,0,248.78
3023,1444,20,1,84.59,0,84.59
3024,1445,43,1,75.67,0.15,64.32
3025,1445,111,2,282.79,0,565.58
3026,1445,54,1,92.65,0,92.65
